Order_ID,Order_Date,Customer_ID,Product_ID,Order_Quantity,Unit_Price,Discount,Payment_Mode,Order_Amount
ORD03787,2024-02-26,CUST03787,PROD00153,3,1846.01,0.1,Card,4984.227
ORD03788,2024-05-12,CUST03788,PROD00203,4,3508.28,0.1,Card,12629.808
ORD03789,2024-04-25,CUST03789,PROD00238,4,2097.26,0.05,Card,7969.588000000001
ORD03790,2024-01-30,CUST03790,PROD00114,3,3769.86,,UPI,11309.58
ORD03791,2024-02-09,CUST03791,PROD00220,5,668.25,0.0,COD,3341.25
ORD03792,2024-01-28,CUST03792,PROD00031,1,2649.4,0.05,UPI,2516.93
ORD03793,2024-04-13,CUST03793,PROD00220,4,3911.05,0.1,UPI,14079.78
ORD03794,2024-02-29,CUST03794,PROD00160,4,2823.52,0.05,COD,10729.376
ORD03795,2024-03-14,CUST03795,PROD00069,5,1503.84,0.05,Net Banking,7143.24
ORD03796,2024-04-28,CUST03796,PROD00003,2,1876.35,0.05,UPI,3565.0649999999996
ORD03797,2024-05-07,CUST03797,PROD00156,1,3401.05,0.15,Net Banking,2890.8925
ORD03798,2024-01-07,CUST03798,PROD00152,4,308.72,0.0,Net Banking,1234.88
ORD03799,2024-01-12,CUST03799,PROD00108,5,1705.26,0.15,Net Banking,7247.355
ORD03800,2024-01-13,CUST03800,PROD00134,4,2221.75,0.0,UPI,8887.0
ORD03801,2024-02-11,CUST03801,PROD00012,2,2829.77,0.05,Net Banking,5376.563
ORD03802,2024-05-27,CUST03802,PROD00008,3,2633.57,0.0,Net Banking,7900.710000000001
ORD03803,2024-02-26,CUST03803,PROD00184,4,3835.58,0.1,UPI,13808.088
ORD03804,2024-04-27,CUST03804,PROD00020,4,,0.15,Card,3056.736
ORD03805,2024-05-24,CUST03805,PROD00095,2,1444.5,0.1,UPI,2600.1
ORD03806,2024-05-18,CUST03806,PROD00175,4,1823.82,0.15,COD,6200.987999999999
ORD03807,2024-02-18,CUST03807,PROD00134,3,431.22,0.1,Net Banking,1164.294
ORD03808,2024-04-29,CUST03808,PROD00165,5,2360.17,0.05,UPI,11210.807499999999
ORD03809,2024-02-27,CUST03809,PROD00215,3,2571.05,0.0,Net Banking,7713.150000000001
ORD03810,2024-01-13,CUST03810,PROD00056,3,3916.45,0.1,Card,10574.414999999999
ORD03811,2024-04-06,CUST03811,PROD00128,1,,0.1,Net Banking,1669.041
ORD03812,2024-01-20,CUST03812,PROD00111,4,3507.42,0.0,COD,14029.68
ORD03813,2024-04-15,CUST03813,PROD00205,2,3963.51,0.15,Card,6737.967000000001
ORD03814,2024-02-20,CUST03814,PROD00029,3,1960.66,0.05,Card,5587.881
ORD03815,2024-03-25,CUST03815,PROD00055,2,512.45,0.05,Card,973.6550000000001
ORD03816,2024-02-21,CUST03816,PROD00239,3,2721.54,0.05,UPI,7756.388999999999
ORD03817,2024-04-22,CUST03817,PROD00055,1,,0.15,COD,1838.8390000000002
ORD03818,2024-02-13,CUST03818,PROD00076,5,1224.49,0.15,Card,5204.0824999999995
ORD03819,2024-02-27,CUST03819,PROD00066,5,3810.05,0.0,COD,19050.25
ORD03820,2024-05-11,CUST03820,PROD00057,1,2970.18,0.15,UPI,2524.653
ORD03821,2024-04-20,CUST03821,PROD00030,4,2414.47,0.15,COD,8209.197999999999
ORD03822,2024-03-13,CUST03822,PROD00249,4,2708.34,0.05,Card,10291.692000000001
ORD03823,2024-03-25,CUST03823,PROD00120,5,2088.34,0.1,Net Banking,9397.53
ORD03824,2024-02-09,CUST03824,PROD00138,5,2349.08,0.0,Card,11745.4
ORD03825,2024-05-18,CUST03825,PROD00108,4,3276.79,0.1,COD,11796.444
ORD03826,2024-05-01,CUST03826,PROD00103,5,2896.22,0.15,UPI,12308.934999999998
ORD03827,2024-01-20,CUST03827,PROD00041,5,461.8,0.15,COD,1962.6499999999999
ORD03828,2024-01-02,CUST03828,PROD00019,5,2363.79,0.05,Card,11228.0025
ORD03829,2024-03-14,CUST03829,PROD00114,4,394.76,0.0,UPI,1579.04
ORD03830,2024-03-01,CUST03830,PROD00101,5,1721.65,0.05,Net Banking,8177.8375
ORD03831,2024-03-29,CUST03831,PROD00206,5,1402.97,0.1,Net Banking,6313.365000000001
ORD03832,2024-04-03,CUST03832,PROD00167,2,1120.91,0.0,COD,2241.82
ORD03833,2024-02-28,CUST03833,PROD00205,3,2597.45,0.0,UPI,7792.349999999999
ORD03834,2024-01-01,CUST03834,PROD00208,5,2014.98,0.1,COD,9067.41
ORD03835,2024-04-24,CUST03835,PROD00010,2,407.1,0.15,Net Banking,692.07
ORD03836,2024-03-30,CUST03836,PROD00124,1,2167.14,0.0,COD,2167.14
ORD03837,2024-02-18,CUST03837,PROD00175,2,2102.95,0.1,UPI,3785.31
ORD03838,2024-03-30,CUST03838,PROD00128,3,1976.55,0.0,COD,5929.65
ORD03839,2024-03-10,CUST03839,PROD00020,3,3386.51,,COD,8635.6005
ORD03840,2024-03-27,CUST03840,PROD00004,4,2967.65,0.15,Net Banking,10090.01
ORD03841,2024-02-14,CUST03841,PROD00249,5,2709.53,,Net Banking,11515.5025
ORD03842,2024-01-20,CUST03842,PROD00241,5,3870.63,0.0,Card,19353.15
ORD03843,2024-03-10,CUST03843,PROD00240,3,1862.02,,Card,4748.151
ORD03844,2024-02-25,CUST03844,PROD00164,1,,0.0,Card,3295.75
ORD03845,2024-03-15,CUST03845,PROD00123,5,3067.02,0.15,Card,13034.835
ORD03846,2024-01-06,CUST03846,PROD00197,5,1701.0,0.05,UPI,8079.75
ORD03847,2024-02-09,CUST03847,PROD00110,3,667.6,0.0,,2002.8000000000002
ORD03848,2024-03-08,CUST03848,PROD00075,5,3572.26,0.0,,17861.300000000003
ORD03849,2024-02-19,CUST03849,PROD00052,4,3180.82,0.1,COD,11450.952000000001
ORD03850,2024-01-06,CUST03850,PROD00225,1,2637.82,0.05,COD,2505.929
ORD03851,2024-02-27,CUST03851,PROD00019,4,3363.49,0.0,Net Banking,13453.96
ORD03852,2024-02-18,CUST03852,PROD00057,3,305.53,0.0,Card,916.5899999999999
ORD03853,2024-01-19,CUST03853,PROD00188,5,2012.94,0.05,Net Banking,9561.465
ORD03854,2024-02-15,CUST03854,PROD00179,3,1771.42,0.05,COD,5048.547
ORD03855,2024-03-30,CUST03855,PROD00152,3,3248.43,0.1,UPI,8770.760999999999
ORD03856,2024-03-01,CUST03856,PROD00218,2,1348.2,0.05,COD,2561.58
ORD03857,2024-04-27,CUST03857,PROD00117,5,843.31,0.0,UPI,4216.549999999999
ORD03858,2024-03-02,CUST03858,PROD00223,2,301.55,0.1,Net Banking,542.7900000000001
ORD03859,2024-03-21,CUST03859,PROD00188,4,1693.38,,Card,6434.844
ORD03860,2024-04-21,CUST03860,PROD00236,2,739.4,0.05,Net Banking,1404.86
ORD03861,2024-01-08,CUST03861,PROD00226,5,2810.02,0.0,Card,14050.1
ORD03862,2024-01-25,CUST03862,PROD00022,2,2518.9,0.15,Card,4282.13
ORD03863,2024-02-24,CUST03863,PROD00059,3,2311.01,0.0,COD,6933.030000000001
ORD03864,2024-01-19,CUST03864,PROD00124,1,1945.48,0.1,Net Banking,1750.932
ORD03865,2024-03-23,CUST03865,PROD00124,2,996.62,0.0,UPI,1993.24
ORD03866,2024-03-21,CUST03866,PROD00044,4,2460.19,0.05,Net Banking,9348.722
ORD03867,2024-02-22,CUST03867,PROD00206,5,3635.11,0.1,Net Banking,16357.994999999999
ORD03868,2024-05-17,CUST03868,PROD00145,4,2708.81,0.0,COD,10835.24
ORD03869,2024-04-06,CUST03869,PROD00100,1,3581.83,0.05,UPI,3402.7385
ORD03870,2024-03-15,CUST03870,PROD00233,2,3285.6,0.15,COD,5585.5199999999995
ORD03871,2024-02-20,CUST03871,PROD00188,3,1914.66,,Card,5456.781
ORD03872,2024-04-08,CUST03872,PROD00180,2,810.6,0.0,UPI,1621.2
ORD03873,2024-02-06,CUST03873,PROD00047,1,1163.5,0.15,COD,988.975
ORD03874,2024-03-10,CUST03874,PROD00034,4,3717.28,0.1,COD,13382.208
ORD03875,2024-05-21,CUST03875,PROD00024,2,3499.64,0.05,COD,6649.316
ORD03876,2024-01-21,CUST03876,PROD00174,2,642.04,0.05,COD,1219.876
ORD03877,2024-02-21,CUST03877,PROD00076,2,3553.79,0.0,COD,7107.58
ORD03878,2024-03-26,CUST03878,PROD00040,1,2969.87,0.0,COD,2969.87
ORD03879,2024-02-11,CUST03879,PROD00054,3,651.76,0.1,COD,1759.752
ORD03880,2024-01-24,CUST03880,PROD00055,1,2901.26,0.15,Net Banking,2466.071
ORD03881,2024-01-06,CUST03881,PROD00063,5,2050.27,0.1,Card,9226.215
ORD03882,2024-01-12,CUST03882,PROD00245,4,3519.65,0.05,UPI,13374.67
ORD03883,2024-05-16,CUST03883,PROD00011,1,3369.75,0.1,Card,3032.775
ORD03884,2024-01-06,CUST03884,PROD00189,3,2179.06,0.05,UPI,6210.321
ORD03885,2024-05-01,CUST03885,PROD00192,4,1911.1,0.0,Net Banking,7644.4
ORD03886,2024-03-12,CUST03886,PROD00125,2,1237.43,0.05,Card,2351.117
ORD03887,2024-04-23,CUST03887,PROD00130,4,1950.75,,UPI,7803.0
ORD03888,2024-03-10,CUST03888,PROD00195,1,3887.09,0.05,COD,3692.7355
ORD03889,2024-05-25,CUST03889,PROD00012,5,954.64,0.0,,4773.2
ORD03890,2024-04-19,CUST03890,PROD00016,5,1190.6,0.05,UPI,5655.349999999999
ORD03891,2024-03-16,CUST03891,PROD00120,4,3259.83,0.0,UPI,13039.32
ORD03892,2024-02-11,CUST03892,PROD00213,2,3846.32,0.05,UPI,7308.008
ORD03893,2024-01-06,CUST03893,PROD00088,5,1157.64,0.1,Card,5209.380000000001
ORD03894,2024-04-02,CUST03894,PROD00049,2,547.25,0.1,Card,985.0500000000001
ORD03895,2024-05-13,CUST03895,PROD00009,2,346.22,0.15,Net Banking,588.5740000000001
ORD03896,2024-02-25,CUST03896,PROD00062,3,3908.97,0.1,Card,10554.219000000001
ORD03897,2024-05-06,CUST03897,PROD00091,2,2526.07,0.0,COD,5052.14
ORD03898,2024-05-11,CUST03898,PROD00146,5,,0.1,Net Banking,16297.380000000001
ORD03899,2024-02-02,CUST03899,PROD00240,5,336.88,0.05,Card,1600.18
ORD03900,2024-02-10,CUST03900,PROD00001,5,2151.48,0.0,COD,10757.4
ORD03901,2024-04-19,CUST03901,PROD00194,5,3859.77,0.05,COD,18333.907499999998
ORD03902,2024-03-14,CUST03902,PROD00096,1,3537.0,0.0,Net Banking,3537.0
ORD03903,2024-03-07,CUST03903,PROD00058,3,3154.76,0.0,COD,9464.28
ORD03904,2024-02-02,CUST03904,PROD00160,4,2296.08,0.0,Net Banking,9184.32
ORD03905,2024-05-22,CUST03905,PROD00218,2,772.47,0.1,COD,1390.4460000000001
ORD03906,2024-02-11,CUST03906,PROD00088,4,2597.31,0.1,UPI,9350.316
ORD03907,2024-05-09,CUST03907,PROD00022,4,2153.23,0.0,Card,8612.92
ORD03908,2024-05-29,CUST03908,PROD00047,3,2219.93,0.15,UPI,5660.821499999999
ORD03909,2024-03-07,CUST03909,PROD00117,3,1788.14,0.0,UPI,5364.42
ORD03910,2024-01-21,CUST03910,PROD00098,4,1883.91,0.0,COD,7535.64
ORD03911,2024-03-17,CUST03911,PROD00007,4,1875.1,0.05,UPI,7125.379999999999
ORD03912,2024-05-06,CUST03912,PROD00182,2,,,COD,3715.5
ORD03913,2024-01-16,CUST03913,PROD00078,3,692.64,0.1,COD,1870.1280000000002
ORD03914,2024-01-26,CUST03914,PROD00201,3,2450.13,0.0,Card,7350.39
ORD03915,2024-03-17,CUST03915,PROD00209,2,842.7,0.0,COD,1685.4
ORD03916,2024-02-15,CUST03916,PROD00174,2,3916.94,0.1,Card,7050.492
ORD03917,2024-02-13,CUST03917,PROD00097,2,3222.22,,Card,5477.773999999999
ORD03918,2024-04-21,CUST03918,PROD00087,5,2962.37,0.05,COD,14071.257499999998
ORD03919,2024-05-07,CUST03919,PROD00204,3,3704.31,0.1,COD,10001.637
ORD03920,2024-05-14,CUST03920,PROD00124,3,3539.12,0.05,Net Banking,10086.492
ORD03921,2024-04-19,CUST03921,PROD00163,3,3654.6,0.0,Net Banking,10963.8
ORD03922,2024-01-26,CUST03922,PROD00160,4,1146.83,0.0,Net Banking,4587.32
ORD03923,2024-04-04,CUST03923,PROD00134,2,3376.31,0.1,UPI,6077.358
ORD03924,2024-02-28,CUST03924,PROD00067,4,3211.71,0.1,UPI,11562.156
ORD03925,2024-05-17,CUST03925,PROD00014,4,3037.45,,UPI,12149.8
ORD03926,2024-02-10,CUST03926,PROD00177,1,2468.31,0.05,Card,2344.8945
ORD03927,2024-01-29,CUST03927,PROD00060,3,425.27,0.15,Net Banking,1084.4385
ORD03928,2024-01-15,CUST03928,PROD00093,5,3550.34,0.05,Net Banking,16864.115
ORD03929,2024-02-02,CUST03929,PROD00057,3,2793.0,0.1,Card,7541.1
ORD03930,2024-04-04,CUST03930,PROD00131,4,1416.19,0.1,,5098.284000000001
ORD03931,2024-05-13,CUST03931,PROD00086,2,1765.72,0.15,COD,3001.724
ORD03932,2024-03-19,CUST03932,PROD00057,4,3748.03,0.05,Net Banking,14242.514
ORD03933,2024-04-26,CUST03933,PROD00211,3,2948.96,0.0,Net Banking,8846.880000000001
ORD03934,2024-04-22,CUST03934,PROD00123,2,,0.0,Card,1782.4
ORD03935,2024-02-17,CUST03935,PROD00160,4,1971.61,0.05,Card,7492.1179999999995
ORD03936,2024-02-06,CUST03936,PROD00038,5,3722.44,0.15,Card,15820.37
ORD03937,2024-05-16,CUST03937,PROD00112,5,1940.86,0.1,Card,8733.869999999999
ORD03938,2024-03-29,CUST03938,PROD00110,3,328.48,0.1,Card,886.8960000000001
ORD03939,2024-05-18,CUST03939,PROD00204,3,875.24,0.0,Card,2625.7200000000003
ORD03940,2024-01-17,CUST03940,PROD00077,2,3401.48,0.0,UPI,6802.96
ORD03941,2024-01-08,CUST03941,PROD00177,3,1952.5,0.15,COD,4978.875
ORD03942,2024-04-04,CUST03942,PROD00091,2,1946.61,0.05,Card,3698.5589999999997
ORD03943,2024-03-09,CUST03943,PROD00210,4,2530.78,0.1,Card,9110.808
ORD03944,2024-02-24,CUST03944,PROD00221,4,1847.21,0.05,COD,7019.398
ORD03945,2024-04-23,CUST03945,PROD00211,5,1563.52,0.05,Card,7426.72
ORD03946,2024-05-28,CUST03946,PROD00024,3,3989.99,0.15,UPI,10174.474499999998
ORD03947,2024-04-29,CUST03947,PROD00201,4,587.84,0.05,COD,2233.792
ORD03948,2024-05-25,CUST03948,PROD00009,4,2968.98,0.05,UPI,11282.124
ORD03949,2024-05-01,CUST03949,PROD00080,3,2708.75,0.0,UPI,8126.25
ORD03950,2024-03-26,CUST03950,PROD00018,4,1986.28,0.05,UPI,7547.864
ORD03951,2024-02-18,CUST03951,PROD00212,1,3904.62,0.1,COD,3514.158
ORD03952,2024-01-27,CUST03952,PROD00231,5,812.25,0.1,Net Banking,3655.125
ORD03953,2024-05-24,CUST03953,PROD00119,2,1988.12,0.0,UPI,3976.24
ORD03954,2024-01-16,CUST03954,PROD00005,3,361.95,0.15,Net Banking,922.9724999999999
ORD03955,2024-03-18,CUST03955,PROD00082,4,3080.73,0.0,COD,12322.92
ORD03956,2024-01-29,CUST03956,PROD00239,2,1325.04,0.1,COD,2385.072
ORD03957,2024-02-14,CUST03957,PROD00080,3,1524.69,0.1,Card,4116.663
ORD03958,2024-01-14,CUST03958,PROD00094,2,801.67,0.05,Net Banking,1523.1729999999998
ORD03959,2024-03-24,CUST03959,PROD00098,5,1827.64,,Card,7767.47
ORD03960,2024-03-24,CUST03960,PROD00170,5,489.99,0.15,Net Banking,2082.4575
ORD03961,2024-04-06,CUST03961,PROD00048,4,3834.33,0.0,Card,15337.32
ORD03962,2024-02-25,CUST03962,PROD00158,3,2468.23,0.15,COD,6293.9865
ORD03963,2024-05-25,CUST03963,PROD00196,4,1791.46,0.15,Net Banking,6090.964
ORD03964,2024-05-15,CUST03964,PROD00027,3,3778.29,0.1,Net Banking,10201.383
ORD03965,2024-01-25,CUST03965,PROD00182,4,1970.27,0.05,Net Banking,7487.026
ORD03966,2024-05-27,CUST03966,PROD00015,1,2178.92,0.1,UPI,1961.028
ORD03967,2024-01-02,CUST03967,PROD00009,1,3699.55,0.1,UPI,3329.5950000000003
ORD03968,2024-02-21,CUST03968,PROD00193,4,3566.19,0.1,Card,12838.284
ORD03969,2024-03-16,CUST03969,PROD00167,4,2302.75,0.15,Net Banking,7829.349999999999
ORD03970,2024-02-06,CUST03970,PROD00167,3,1119.24,0.05,UPI,3189.8340000000003
ORD03971,2024-01-11,CUST03971,PROD00079,5,563.67,0.1,Card,2536.515
ORD03972,2024-02-20,CUST03972,PROD00031,2,3850.43,0.15,COD,6545.731
ORD03973,2024-04-20,CUST03973,PROD00143,4,2076.39,0.05,Card,7890.281999999999
ORD03974,2024-05-24,CUST03974,PROD00221,3,885.64,0.15,UPI,2258.382
ORD03975,2024-02-15,CUST03975,PROD00211,2,1190.47,0.15,Net Banking,2023.799
ORD03976,2024-03-31,CUST03976,PROD00020,1,2264.0,0.05,UPI,2150.7999999999997
ORD03977,2024-02-12,CUST03977,PROD00137,2,3042.42,0.0,UPI,6084.84
ORD03978,2024-01-15,CUST03978,PROD00118,1,1522.89,0.15,Card,1294.4565
ORD03979,2024-05-14,CUST03979,PROD00014,4,2976.4,0.0,COD,11905.6
ORD03980,2024-04-07,CUST03980,PROD00106,4,3263.0,0.15,COD,11094.199999999999
ORD03981,2024-02-02,CUST03981,PROD00209,1,1907.83,0.05,Card,1812.4384999999997
ORD03982,2024-02-13,CUST03982,PROD00187,1,307.78,0.0,Card,307.78
ORD03983,2024-05-14,CUST03983,PROD00104,4,2819.44,0.0,COD,11277.76
ORD03984,2024-02-04,CUST03984,PROD00036,4,1644.35,0.15,Net Banking,5590.79
ORD03985,2024-01-13,CUST03985,PROD00083,1,2431.77,0.0,Net Banking,2431.77
ORD03986,2024-03-17,CUST03986,PROD00242,3,1627.76,0.15,UPI,4150.788
ORD03987,2024-01-30,CUST03987,PROD00223,2,3166.42,0.1,Card,5699.5560000000005
ORD03988,2024-05-28,CUST03988,PROD00162,5,2462.83,0.0,Card,12314.15
ORD03989,2024-04-22,CUST03989,PROD00169,5,2055.47,0.1,Net Banking,9249.615
ORD03990,2024-05-01,CUST03990,PROD00157,4,3989.0,0.15,,13562.6
ORD03991,2024-03-18,CUST03991,PROD00115,1,3598.55,0.15,Net Banking,3058.7675
ORD03992,2024-03-20,CUST03992,PROD00111,5,3355.14,0.15,Card,14259.345
ORD03993,2024-04-14,CUST03993,PROD00095,3,1892.05,0.1,UPI,5108.535
ORD03994,2024-05-11,CUST03994,PROD00001,2,1463.95,0.15,Card,2488.715
ORD03995,2024-01-29,CUST03995,PROD00170,3,2631.52,0.15,COD,6710.375999999999
ORD03996,2024-02-11,CUST03996,PROD00055,1,3120.36,0.0,UPI,3120.36
ORD03997,2024-04-14,CUST03997,PROD00078,2,3075.57,0.15,COD,5228.469
ORD03998,2024-01-27,CUST03998,PROD00019,5,1775.77,0.15,UPI,7547.0225
ORD03999,2024-03-17,CUST03999,PROD00176,5,566.44,0.05,UPI,2690.59
ORD04000,2024-05-10,CUST04000,PROD00032,1,1288.57,0.15,Net Banking,1095.2845
ORD04001,2024-03-08,CUST04001,PROD00058,5,1508.76,0.05,Net Banking,7166.61
ORD04002,2024-04-01,CUST04002,PROD00053,3,573.0,0.1,Card,1547.1000000000001
ORD04003,2024-04-27,CUST04003,PROD00188,3,2148.18,0.15,COD,5477.8589999999995
ORD04004,2024-05-17,CUST04004,PROD00143,4,1155.5,0.05,COD,4390.9
ORD04005,2024-03-14,CUST04005,PROD00106,4,1052.8,0.0,Net Banking,4211.2
ORD04006,2024-03-30,CUST04006,PROD00166,5,3835.16,0.0,COD,19175.8
ORD04007,2024-01-14,CUST04007,PROD00076,4,3030.11,,Card,12120.44
ORD04008,2024-05-19,CUST04008,PROD00115,5,3473.51,0.15,UPI,14762.417500000001
ORD04009,2024-05-11,CUST04009,PROD00034,2,1784.38,0.1,Net Banking,3211.8840000000005
ORD04010,2024-01-24,CUST04010,PROD00248,4,3630.58,0.15,Net Banking,12343.972
ORD04011,2024-05-10,CUST04011,PROD00123,3,,0.05,Card,11071.566
ORD04012,2024-05-10,CUST04012,PROD00239,2,3307.9,0.1,COD,5954.22
ORD04013,2024-02-19,CUST04013,PROD00230,2,2333.69,0.0,Net Banking,4667.38
ORD04014,2024-01-26,CUST04014,PROD00194,2,3372.89,0.15,COD,5733.913
ORD04015,2024-02-05,CUST04015,PROD00196,5,2625.52,0.1,COD,11814.84
ORD04016,2024-01-26,CUST04016,PROD00159,3,521.38,0.1,Net Banking,1407.7259999999999
ORD04017,2024-05-29,CUST04017,PROD00125,4,2085.37,0.1,COD,7507.331999999999
ORD04018,2024-02-09,CUST04018,PROD00075,4,3436.72,0.1,Net Banking,12372.192
ORD04019,2024-02-27,CUST04019,PROD00153,3,,0.05,Card,3462.7215
ORD04020,2024-01-18,CUST04020,PROD00063,4,2552.6,0.15,UPI,8678.84
ORD04021,2024-02-20,CUST04021,PROD00162,3,1597.59,0.05,UPI,4553.1314999999995
ORD04022,2024-03-17,CUST04022,PROD00137,2,3482.62,0.05,Net Banking,6616.977999999999
ORD04023,2024-01-26,CUST04023,PROD00241,1,1122.84,0.1,Net Banking,1010.5559999999999
ORD04024,2024-04-07,CUST04024,PROD00123,2,1801.03,0.0,Net Banking,3602.06
ORD04025,2024-03-28,CUST04025,PROD00068,4,1641.62,0.05,Net Banking,6238.155999999999
ORD04026,2024-05-18,CUST04026,PROD00190,4,2400.65,0.0,Net Banking,9602.6
ORD04027,2024-02-06,CUST04027,PROD00137,5,2881.56,0.0,Net Banking,14407.8
ORD04028,2024-02-10,CUST04028,PROD00093,5,1977.01,0.0,Card,9885.05
ORD04029,2024-03-11,CUST04029,PROD00043,2,2349.34,0.15,COD,3993.878
ORD04030,2024-03-15,CUST04030,PROD00050,2,1607.81,0.05,COD,3054.839
ORD04031,2024-02-09,CUST04031,PROD00168,4,2015.8,0.0,COD,8063.2
ORD04032,2024-05-03,CUST04032,PROD00071,2,625.69,0.15,COD,1063.673
ORD04033,2024-04-14,CUST04033,PROD00116,4,2190.62,0.05,COD,8324.356
ORD04034,2024-03-26,CUST04034,PROD00174,3,1404.23,0.05,COD,4002.0555000000004
ORD04035,2024-05-07,CUST04035,PROD00152,4,2946.15,0.0,Card,11784.6
ORD04036,2024-01-24,CUST04036,PROD00156,2,2280.4,0.0,UPI,4560.8
ORD04037,2024-02-05,CUST04037,PROD00054,5,1716.98,0.0,Net Banking,8584.9
ORD04038,2024-03-02,CUST04038,PROD00109,1,2468.04,0.05,Net Banking,2344.638
ORD04039,2024-01-02,CUST04039,PROD00061,5,3164.06,0.0,UPI,15820.3
ORD04040,2024-02-13,CUST04040,PROD00247,3,3651.77,0.05,UPI,10407.544499999998
ORD04041,2024-04-22,CUST04041,PROD00118,3,3966.15,0.05,Card,11303.5275
ORD04042,2024-01-19,CUST04042,PROD00052,4,508.94,0.0,UPI,2035.76
ORD04043,2024-03-26,CUST04043,PROD00037,3,2331.92,0.05,UPI,6645.972
ORD04044,2024-04-12,CUST04044,PROD00032,3,442.2,0.0,Card,1326.6
ORD04045,2024-04-02,CUST04045,PROD00001,3,543.29,0.1,COD,1466.883
ORD04046,2024-01-27,CUST04046,PROD00111,2,3417.03,0.05,Card,6492.357
ORD04047,2024-04-05,CUST04047,PROD00098,1,3880.57,0.1,Net Banking,3492.5130000000004
ORD04048,2024-03-05,CUST04048,PROD00007,3,1831.47,,UPI,5219.6894999999995
ORD04049,2024-04-05,CUST04049,PROD00131,2,3839.33,0.0,UPI,7678.66
ORD04050,2024-03-12,CUST04050,PROD00156,1,2246.88,0.15,UPI,1909.848
ORD04051,2024-04-08,CUST04051,PROD00180,5,3670.45,0.0,Card,18352.25
ORD04052,2024-02-20,CUST04052,PROD00223,3,2733.01,0.0,Card,8199.03
ORD04053,2024-05-22,CUST04053,PROD00190,2,1310.13,0.0,UPI,2620.26
ORD04054,2024-01-21,CUST04054,PROD00192,2,1857.38,0.1,UPI,3343.284
ORD04055,2024-04-17,CUST04055,PROD00176,1,1426.96,0.0,Net Banking,1426.96
ORD04056,2024-04-15,CUST04056,PROD00177,4,3828.74,0.0,UPI,15314.96
ORD04057,2024-02-14,CUST04057,PROD00217,1,1240.14,0.1,COD,1116.1260000000002
ORD04058,2024-02-02,CUST04058,PROD00020,2,1986.29,,Card,3376.6929999999998
ORD04059,2024-03-07,CUST04059,PROD00127,1,1380.43,,COD,1311.4085
ORD04060,2024-05-28,CUST04060,PROD00009,3,1627.16,0.15,Net Banking,4149.258000000001
ORD04061,2024-03-20,CUST04061,PROD00231,4,2440.51,0.05,Net Banking,9273.938
ORD04062,2024-03-15,CUST04062,PROD00192,4,,0.1,UPI,11100.6
ORD04063,2024-02-04,CUST04063,PROD00168,1,1271.54,0.0,Card,1271.54
ORD04064,2024-02-23,CUST04064,PROD00230,5,2268.0,0.15,COD,9639.0
ORD04065,2024-04-09,CUST04065,PROD00189,1,3269.81,0.0,Card,3269.81
ORD04066,2024-02-07,CUST04066,PROD00201,4,3985.57,0.15,COD,13550.938
ORD04067,2024-03-27,CUST04067,PROD00212,3,1693.48,,UPI,4572.396000000001
ORD04068,2024-02-19,CUST04068,PROD00132,3,2132.18,0.1,COD,5756.8859999999995
ORD04069,2024-02-12,CUST04069,PROD00127,2,2758.05,0.15,UPI,4688.685
ORD04070,2024-01-26,CUST04070,PROD00184,2,2156.56,0.05,COD,4097.464
ORD04071,2024-03-06,CUST04071,PROD00053,1,1232.57,0.15,COD,1047.6844999999998
ORD04072,2024-01-09,CUST04072,PROD00122,4,3864.32,0.15,UPI,13138.688
ORD04073,2024-05-20,CUST04073,PROD00196,5,3683.47,0.15,Net Banking,15654.747499999998
ORD04074,2024-01-12,CUST04074,PROD00155,2,2037.16,0.15,Net Banking,3463.172
ORD04075,2024-01-09,CUST04075,PROD00126,3,2313.01,0.0,UPI,6939.030000000001
ORD04076,2024-04-09,CUST04076,PROD00038,1,3471.42,0.05,,3297.8489999999997
ORD04077,2024-04-16,CUST04077,PROD00105,2,3262.52,0.15,Card,5546.284
ORD04078,2024-02-15,CUST04078,PROD00058,2,1526.52,0.0,Card,3053.04
ORD04079,2024-04-12,CUST04079,PROD00219,5,1572.18,0.15,COD,6681.765
ORD04080,2024-01-14,CUST04080,PROD00025,4,1307.11,0.15,Card,4444.174
ORD04081,2024-03-02,CUST04081,PROD00032,4,3830.21,0.0,Net Banking,15320.84
ORD04082,2024-01-06,CUST04082,PROD00071,1,,0.1,Net Banking,648.117
ORD04083,2024-01-06,CUST04083,PROD00105,2,1579.36,0.1,Net Banking,2842.848
ORD04084,2024-04-18,CUST04084,PROD00197,4,2718.95,0.15,Card,9244.429999999998
ORD04085,2024-02-26,CUST04085,PROD00067,3,3391.74,0.05,UPI,9666.458999999999
ORD04086,2024-04-29,CUST04086,PROD00097,5,448.27,0.05,UPI,2129.2825
ORD04087,2024-02-29,CUST04087,PROD00065,2,716.22,0.15,UPI,1217.574
ORD04088,2024-05-25,CUST04088,PROD00060,1,929.29,0.05,,882.8254999999999
ORD04089,2024-01-11,CUST04089,PROD00182,4,545.01,0.05,Net Banking,2071.038
ORD04090,2024-05-18,CUST04090,PROD00219,5,3302.66,0.1,Net Banking,14861.97
ORD04091,2024-05-25,CUST04091,PROD00058,4,3985.05,0.0,UPI,15940.2
ORD04092,2024-01-24,CUST04092,PROD00204,5,2476.51,0.1,,11144.295000000002
